PIN,complete,date,calendar_time,timestamp,location,timezone,stage,commit,version,block,interval,event_type,event_raw,event_converted
'00001',y,30-07-2020,12:36:18,476623,local,local,VVR_3,dcfd592,B,4,40,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:36:18,476626,local,local,VVR_3,dcfd592,B,4,40,key release,37,leftarrow key released
'00001',y,30-07-2020,12:36:20,NA,local,local,VVR_3,dcfd592,B,4,40,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:36:20,478130,local,local,VVR_3,dcfd592,B,4,41,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:36:20,478130,local,local,VVR_3,dcfd592,B,4,41,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:36:20,478131,local,local,VVR_3,dcfd592,B,4,41,key release,37,leftarrow key released
'00001',y,30-07-2020,12:36:21,479402,local,local,VVR_3,dcfd592,B,4,41,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:36:21,479639,local,local,VVR_3,dcfd592,B,4,42,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:21,479639,local,local,VVR_3,dcfd592,B,4,42,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:21,479641,local,local,VVR_3,dcfd592,B,4,42,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:24,481902,local,local,VVR_3,dcfd592,B,4,42,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:36:24,482145,local,local,VVR_3,dcfd592,B,4,43,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:36:24,482145,local,local,VVR_3,dcfd592,B,4,43,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:36:24,482146,local,local,VVR_3,dcfd592,B,4,43,key release,37,leftarrow key released
'00001',y,30-07-2020,12:36:26,NA,local,local,VVR_3,dcfd592,B,4,43,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:36:26,484648,local,local,VVR_3,dcfd592,B,4,44,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:26,484648,local,local,VVR_3,dcfd592,B,4,44,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:26,484651,local,local,VVR_3,dcfd592,B,4,44,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:28,NA,local,local,VVR_3,dcfd592,B,4,44,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:36:28,486154,local,local,VVR_3,dcfd592,B,4,45,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:28,486155,local,local,VVR_3,dcfd592,B,4,45,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:28,486159,local,local,VVR_3,dcfd592,B,4,45,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:29,487404,local,local,VVR_3,dcfd592,B,4,45,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:36:29,487664,local,local,VVR_3,dcfd592,B,4,46,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:29,487664,local,local,VVR_3,dcfd592,B,4,46,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:29,487667,local,local,VVR_3,dcfd592,B,4,46,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:32,489905,local,local,VVR_3,dcfd592,B,4,46,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:36:32,490170,local,local,VVR_3,dcfd592,B,4,47,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:36:32,490170,local,local,VVR_3,dcfd592,B,4,47,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:36:32,490172,local,local,VVR_3,dcfd592,B,4,47,key release,37,leftarrow key released
'00001',y,30-07-2020,12:36:34,492405,local,local,VVR_3,dcfd592,B,4,47,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:36:34,492675,local,local,VVR_3,dcfd592,B,4,48,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:34,492675,local,local,VVR_3,dcfd592,B,4,48,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:34,492677,local,local,VVR_3,dcfd592,B,4,48,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:37,494906,local,local,VVR_3,dcfd592,B,4,48,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:36:37,495181,local,local,VVR_3,dcfd592,B,4,49,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:37,495181,local,local,VVR_3,dcfd592,B,4,49,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:37,495183,local,local,VVR_3,dcfd592,B,4,49,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:39,497407,local,local,VVR_3,dcfd592,B,4,49,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:36:39,497686,local,local,VVR_3,dcfd592,B,4,50,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:36:39,497686,local,local,VVR_3,dcfd592,B,4,50,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:36:39,497689,local,local,VVR_3,dcfd592,B,4,50,key release,37,leftarrow key released
'00001',y,30-07-2020,12:36:42,499907,local,local,VVR_3,dcfd592,B,4,50,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:36:42,500193,local,local,VVR_3,dcfd592,B,4,51,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:42,500193,local,local,VVR_3,dcfd592,B,4,51,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:42,500196,local,local,VVR_3,dcfd592,B,4,51,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:44,NA,local,local,VVR_3,dcfd592,B,4,51,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:36:44,502702,local,local,VVR_3,dcfd592,B,4,52,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:44,502702,local,local,VVR_3,dcfd592,B,4,52,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:44,502704,local,local,VVR_3,dcfd592,B,4,52,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:46,503908,local,local,VVR_3,dcfd592,B,4,52,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:36:46,504207,local,local,VVR_3,dcfd592,B,4,53,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:36:46,504207,local,local,VVR_3,dcfd592,B,4,53,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:36:46,504209,local,local,VVR_3,dcfd592,B,4,53,key release,37,leftarrow key released
'00001',y,30-07-2020,12:36:48,NA,local,local,VVR_3,dcfd592,B,4,53,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:36:48,506711,local,local,VVR_3,dcfd592,B,4,54,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:48,506711,local,local,VVR_3,dcfd592,B,4,54,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:48,506713,local,local,VVR_3,dcfd592,B,4,54,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:50,NA,local,local,VVR_3,dcfd592,B,4,54,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:36:50,508217,local,local,VVR_3,dcfd592,B,4,55,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:36:50,508217,local,local,VVR_3,dcfd592,B,4,55,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:36:50,508220,local,local,VVR_3,dcfd592,B,4,55,key release,37,leftarrow key released
'00001',y,30-07-2020,12:36:51,509410,local,local,VVR_3,dcfd592,B,4,55,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:36:51,509723,local,local,VVR_3,dcfd592,B,4,56,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:51,509723,local,local,VVR_3,dcfd592,B,4,56,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:51,509726,local,local,VVR_3,dcfd592,B,4,56,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:54,511910,local,local,VVR_3,dcfd592,B,4,56,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:36:54,512232,local,local,VVR_3,dcfd592,B,4,57,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:36:54,512232,local,local,VVR_3,dcfd592,B,4,57,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:36:54,512235,local,local,VVR_3,dcfd592,B,4,57,key release,37,leftarrow key released
'00001',y,30-07-2020,12:36:56,NA,local,local,VVR_3,dcfd592,B,4,57,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:36:56,514738,local,local,VVR_3,dcfd592,B,4,58,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:36:56,514739,local,local,VVR_3,dcfd592,B,4,58,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:36:56,514740,local,local,VVR_3,dcfd592,B,4,58,key release,39,rightarrow key released
'00001',y,30-07-2020,12:36:58,515911,local,local,VVR_3,dcfd592,B,4,58,image appears,/static/images/MM.png,MM image appears
'00001',y,30-07-2020,12:36:58,516243,local,local,VVR_3,dcfd592,B,4,59,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:36:58,516244,local,local,VVR_3,dcfd592,B,4,59,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:36:58,516247,local,local,VVR_3,dcfd592,B,4,59,key release,37,leftarrow key released
'00001',y,30-07-2020,12:37:00,518412,local,local,VVR_3,dcfd592,B,4,59,image appears,/static/images/BBQ.png,BBQ image appears
'00001',y,30-07-2020,12:37:00,518750,local,local,VVR_3,dcfd592,B,4,60,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:37:00,518750,local,local,VVR_3,dcfd592,B,4,60,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:37:00,518752,local,local,VVR_3,dcfd592,B,4,60,key release,39,rightarrow key released
'00001',y,30-07-2020,12:37:03,NA,local,local,VVR_3,dcfd592,B,4,60,no outcome,no outcome,no outcome
'00001',y,30-07-2020,12:37:03,520941,local,local,VVR_3,dcfd592,B,4,NA,question appears,question 1(a) appears,VVR_3 text appears
'00001',y,30-07-2020,12:37:05,523261,local,local,VVR_3,dcfd592,B,4,NA,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:37:05,523262,local,local,VVR_3,dcfd592,B,4,NA,question appears,question 1(b) appears,VVR_3 text appears
'00001',y,30-07-2020,12:37:05,523265,local,local,VVR_3,dcfd592,B,4,NA,key release,37,leftarrow key released
'00001',y,30-07-2020,12:37:05,523281,local,local,VVR_3,dcfd592,B,4,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:37:05,523298,local,local,VVR_3,dcfd592,B,4,NA,VAS answer has been made,1.45,1.45 answer has been made
'00001',y,30-07-2020,12:37:05,523298,local,local,VVR_3,dcfd592,B,4,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:37:05,523819,local,local,VVR_3,dcfd592,B,NA,NA,text appears,correct_text,Correct! text appears
'00001',y,30-07-2020,12:37:07,524841,local,local,VVR_3,dcfd592,B,4,NA,question appears,question 2(a) appears,VVR_3 text appears
'00001',y,30-07-2020,12:37:08,525887,local,local,VVR_3,dcfd592,B,4,NA,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:37:08,525888,local,local,VVR_3,dcfd592,B,4,NA,question appears,question 2(b) appears,VVR_3 text appears
'00001',y,30-07-2020,12:37:08,525890,local,local,VVR_3,dcfd592,B,4,NA,key release,39,rightarrow key released
'00001',y,30-07-2020,12:37:08,525913,local,local,VVR_3,dcfd592,B,4,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:37:08,525930,local,local,VVR_3,dcfd592,B,4,NA,VAS answer has been made,4.35,4.35 answer has been made
'00001',y,30-07-2020,12:37:08,525930,local,local,VVR_3,dcfd592,B,4,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:37:08,526450,local,local,VVR_3,dcfd592,B,NA,NA,text appears,correct_text,Correct! text appears
'00001',y,30-07-2020,12:37:09,0,local,local,VVR3_close,dcfd592,B,NA,NA,text appears,close_instruct_text_VVR3,VVR3_close text appears
'00001',y,30-07-2020,12:37:11,1554,local,local,VVR3_close,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:37:11,1555,local,local,VVR3_close,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:37:11,0,local,local,deval_video,dcfd592,B,NA,NA,deval_video_open,deval_video_open,deval_video_open text appears
'00001',y,30-07-2020,12:37:11,0,local,local,deval_video,dcfd592,B,NA,NA,video appears,/static/video/BBQ,/static/video/BBQ.mp4 video started playing
'00001',y,30-07-2020,12:37:27,16502,local,local,deval_video,dcfd592,B,NA,NA,deval_video_close,deval_video_close,deval_video_close text appears
'00001',y,30-07-2020,12:37:29,0,local,local,deval_test_open,dcfd592,B,NA,NA,text appears,open_instruct_text_deval_test,deval_test_open text appears
'00001',y,30-07-2020,12:37:30,1549,local,local,deval_test_open,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:37:30,1549,local,local,deval_test_open,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:37:30,0,local,local,deval_test,dcfd592,B,NA,NA,image appears,blank vending machine,blank vending machine appears
'00001',y,30-07-2020,12:37:30,46,local,local,deval_test,dcfd592,B,NA,NA,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:37:30,46,local,local,deval_test,dcfd592,B,NA,NA,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:37:30,47,local,local,deval_test,dcfd592,B,NA,NA,key release,39,rightarrow key released
'00001',y,30-07-2020,12:37:31,1049,local,local,deval_test,dcfd592,B,NA,NA,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:37:31,1049,local,local,deval_test,dcfd592,B,NA,NA,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:37:31,1051,local,local,deval_test,dcfd592,B,NA,NA,key release,39,rightarrow key released
'00001',y,30-07-2020,12:37:32,2053,local,local,deval_test,dcfd592,B,NA,NA,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:37:32,2053,local,local,deval_test,dcfd592,B,NA,NA,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:37:32,2055,local,local,deval_test,dcfd592,B,NA,NA,key release,37,leftarrow key released
'00001',y,30-07-2020,12:37:33,3058,local,local,deval_test,dcfd592,B,NA,NA,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:37:33,3058,local,local,deval_test,dcfd592,B,NA,NA,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:37:33,3060,local,local,deval_test,dcfd592,B,NA,NA,key release,39,rightarrow key released
'00001',y,30-07-2020,12:37:34,4062,local,local,deval_test,dcfd592,B,NA,NA,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:37:34,4062,local,local,deval_test,dcfd592,B,NA,NA,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:37:34,4063,local,local,deval_test,dcfd592,B,NA,NA,key release,39,rightarrow key released
'00001',y,30-07-2020,12:37:35,5064,local,local,deval_test,dcfd592,B,NA,NA,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:37:35,5064,local,local,deval_test,dcfd592,B,NA,NA,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:37:35,5065,local,local,deval_test,dcfd592,B,NA,NA,key release,39,rightarrow key released
'00001',y,30-07-2020,12:37:36,6068,local,local,deval_test,dcfd592,B,NA,NA,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:37:36,6068,local,local,deval_test,dcfd592,B,NA,NA,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:37:36,6070,local,local,deval_test,dcfd592,B,NA,NA,key release,37,leftarrow key released
'00001',y,30-07-2020,12:37:37,7072,local,local,deval_test,dcfd592,B,NA,NA,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:37:37,7072,local,local,deval_test,dcfd592,B,NA,NA,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:37:37,7073,local,local,deval_test,dcfd592,B,NA,NA,key release,37,leftarrow key released
'00001',y,30-07-2020,12:37:38,8076,local,local,deval_test,dcfd592,B,NA,NA,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:37:38,8076,local,local,deval_test,dcfd592,B,NA,NA,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:37:38,8079,local,local,deval_test,dcfd592,B,NA,NA,key release,39,rightarrow key released
'00001',y,30-07-2020,12:37:39,9081,local,local,deval_test,dcfd592,B,NA,NA,right tilt,"5%, 15deg","vending machine was tilted right 5%, 15deg"
'00001',y,30-07-2020,12:37:39,9081,local,local,deval_test,dcfd592,B,NA,NA,key press,39,rightarrow key pressed
'00001',y,30-07-2020,12:37:39,9082,local,local,deval_test,dcfd592,B,NA,NA,key release,39,rightarrow key released
'00001',y,30-07-2020,12:37:40,10085,local,local,deval_test,dcfd592,B,NA,NA,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:37:40,10086,local,local,deval_test,dcfd592,B,NA,NA,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:37:40,10090,local,local,deval_test,dcfd592,B,NA,NA,key release,37,leftarrow key released
'00001',y,30-07-2020,12:37:41,11092,local,local,deval_test,dcfd592,B,NA,NA,left tilt,"-5%, -15deg","vending machine was tilted left -5%, -15deg"
'00001',y,30-07-2020,12:37:41,11092,local,local,deval_test,dcfd592,B,NA,NA,key press,37,leftarrow key pressed
'00001',y,30-07-2020,12:37:41,11094,local,local,deval_test,dcfd592,B,NA,NA,key release,37,leftarrow key released
'00001',y,30-07-2020,12:37:42,0,local,local,deval_test_close,dcfd592,B,NA,NA,text appears,close_instruct_text_deval_test,deval_test_close text appears
'00001',y,30-07-2020,12:37:44,2079,local,local,deval_test_close,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:37:44,2080,local,local,deval_test_close,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:37:44,0,local,local,FHQ2_open,dcfd592,B,NA,NA,text appears,open_instruct_text_FHQ_post_rating,FHQ2_open text appears
'00001',y,30-07-2020,12:37:46,1542,local,local,FHQ2_open,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:37:46,1542,local,local,FHQ2_open,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:37:46,0,local,local,FHQ2,dcfd592,B,NA,NA,FHQ2 scale appears,"FHQ_1, FHQ_1_bottom_text",TT scale
'00001',y,30-07-2020,12:37:47,735,local,local,FHQ2,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:37:47,755,local,local,FHQ2,dcfd592,B,NA,NA,VAS answer has been made,2.39,2.39 answer has been made
'00001',y,30-07-2020,12:37:47,755,local,local,FHQ2,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:37:47,1283,local,local,FHQ2,dcfd592,B,NA,NA,FHQ2 scale appears,"FHQ_2, FHQ_2_bottom_text",MM scale
'00001',y,30-07-2020,12:37:48,1906,local,local,FHQ2,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:37:48,1922,local,local,FHQ2,dcfd592,B,NA,NA,VAS answer has been made,4.29,4.29 answer has been made
'00001',y,30-07-2020,12:37:48,1922,local,local,FHQ2,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:37:48,2442,local,local,FHQ2,dcfd592,B,NA,NA,FHQ2 scale appears,"FHQ_3, FHQ_3_bottom_text",BBQ scale
'00001',y,30-07-2020,12:37:49,3260,local,local,FHQ2,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:37:49,3271,local,local,FHQ2,dcfd592,B,NA,NA,VAS answer has been made,3.39,3.39 answer has been made
'00001',y,30-07-2020,12:37:49,3272,local,local,FHQ2,dcfd592,B,NA,NA,key release,1,left_mouse key released
'00001',y,30-07-2020,12:37:50,3801,local,local,FHQ2,dcfd592,B,NA,NA,FHQ2 scale appears,FHQ_4,Hunger scale
'00001',y,30-07-2020,12:37:51,4782,local,local,FHQ2,dcfd592,B,NA,NA,key press,1,left_mouse key pressed
'00001',y,30-07-2020,12:37:51,4786,local,local,FHQ2,dcfd592,B,NA,NA,VAS answer has been made,3.92,3.92 answer has been made
'00001',y,30-07-2020,12:37:51,4786,local,local,FHQ2,dcfd592,B,NA,NA,key release,1,left_mouse key released
